company,company_label,product_line,country_scope,source_file,source_descriptor,month,quarter,export_value_usd,export_value_krw,export_weight_kg,domestic_company_count,foreign_counterparty_count
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2013-01","2013-Q1","18165633","19131878122","3750175.7","126","272"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2013-02","2013-Q1","14898458","16003502110","3615500.6","105","245"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2013-03","2013-Q1","19572531","21289699685","4628252.8","130","278"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2013-04","2013-Q2","21415179","23785143708","4633043.1","142","303"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2013-05","2013-Q2","19121786","20980014291","4384480","130","296"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2013-06","2013-Q2","18819826","21042674766","4345660.6","130","276"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2013-07","2013-Q3","17501067","19625725341","4226261.6","139","290"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2013-08","2013-Q3","15436596","17076132654","3507596.5","150","297"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2013-09","2013-Q3","15372132","16663047833","3657030","132","280"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2013-10","2013-Q4","18841215","19956624146","4632935.6","150","299"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2013-11","2013-Q4","17474235","18392247946","4037896.7","147","285"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2013-12","2013-Q4","15909946","16660544292","3674122","147","275"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2012-01","2012-Q1","14221675","16222057264","3100870","115","246"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2012-02","2012-Q1","18391906","20456644482","4099257.8","149","298"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2012-03","2012-Q1","19451291","21637273341","4311514.1","132","264"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2012-04","2012-Q2","18180954","20441880756","4200574.7","126","271"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2012-05","2012-Q2","17588788","19974086968","4018695.5","124","273"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2012-06","2012-Q2","16413128","19016889795","3757668.9","120","269"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2012-07","2012-Q3","17846066","20252317812","4184434.6","128","281"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2012-08","2012-Q3","17317305","19437184296","3804838","112","255"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2012-09","2012-Q3","17090407","19085891642","3876012.6","113","267"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2012-10","2012-Q4","18129785","19937893295","4243766.9","132","284"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2012-11","2012-Q4","16474488","17783425165","3624223.1","121","253"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2012-12","2012-Q4","15122959","16163944103","3284400.1","126","263"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2011-01","2011-Q1","13181296","14685653770","3330147.3","112","245"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2011-02","2011-Q1","10541810","11660158577","2771849.6","92","214"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2011-03","2011-Q1","19071331","21244934738","4775308","157","307"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2011-04","2011-Q2","20612272","22343825528","4962289.2","127","280"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2011-05","2011-Q2","15369367","16475789308","3744640.4","126","286"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2011-06","2011-Q2","14146028","15173533452","3348756.3","117","256"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2011-07","2011-Q3","13784697","14544465781","3210912.05","114","250"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2011-08","2011-Q3","14320957","15155213202","3511464.5","108","257"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2011-09","2011-Q3","15732718","17090726299","3674421.9","118","278"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2011-10","2011-Q4","15905970","18415004093","3791233.2","131","261"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2011-11","2011-Q4","16966882","18934841942","3867772.2","132","281"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2011-12","2011-Q4","17098925","19409527794","3846514.7","146","272"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2010-01","2010-Q1","11675874","13201313520","2844714.3","109","243"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2010-02","2010-Q1","11333718","12964098038","2866200.2","101","230"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2010-03","2010-Q1","13683465","15443040300","3433200.4","128","266"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2010-04","2010-Q2","14820288","16471230594","3706264.4","120","260"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2010-05","2010-Q2","12136504","13634010964","3071437.7","113","253"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2010-06","2010-Q2","13201039","15924519809","3417217.2","118","266"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2010-07","2010-Q3","12491838","14958749586","3199199.3","116","253"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2010-08","2010-Q3","11811219","13787632749","2957242.7","110","256"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2010-09","2010-Q3","11613003","13519277383","2856600.1","113","234"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2010-10","2010-Q4","14984165","16764606770","3866219.1","107","249"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2010-11","2010-Q4","15034718","16717188692","3711362.6","117","259"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2010-12","2010-Q4","14418263","16366564399","3708104.9","125","272"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2009-01","2009-Q1","9491008","12477713956","2561246.3","85","203"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2009-02","2009-Q1","10373999","14376172757","2950002.2","106","215"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2009-03","2009-Q1","10573085","15597208465","3060875.8","105","230"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2009-04","2009-Q2","12071002","16039564628","3351065.4","105","237"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2009-05","2009-Q2","11391539","14376749825","3000303.9","104","214"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2009-06","2009-Q2","10956856","13634492265","2928622.8","106","231"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2009-07","2009-Q3","11314586","14251939187","3050104.8","116","237"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2009-08","2009-Q3","10915858","13391296360","2887927.6","109","222"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2009-09","2009-Q3","13346302","16245656311","3454327.9","117","265"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2009-10","2009-Q4","12972033","15092276217","3098653.1","109","242"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2009-11","2009-Q4","14478278","16786549068","3354712.8","106","250"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2009-12","2009-Q4","14025351","16158623941","3348295.6","113","243"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2008-01","2008-Q1","11720431","10914683773","2839544.2","100","41"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2008-02","2008-Q1","9456112","8847910558","2387501.3","91","36"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2008-03","2008-Q1","10943073","10479531896","2675002.9","95","47"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2008-04","2008-Q2","11526052","11248099598","2812243.5","96","54"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2008-05","2008-Q2","10806362","11013290040","2733945.7","103","185"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2008-06","2008-Q2","10249466","10447788829","2505721.3","95","162"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2008-07","2008-Q3","12267457","12457625768","3048908.9","100","200"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2008-08","2008-Q3","10415677","10607141952","2454214","104","191"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2008-09","2008-Q3","10333169","11440014830","2520236.7","95","184"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2008-10","2008-Q4","11477976","14590078104","2858421.5","115","229"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2008-11","2008-Q4","10268532","13924212689","2660794.9","97","205"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2008-12","2008-Q4","10053330","14079045634","2696077.5","102","231"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2007-01","2007-Q1","9259929","8566694164","2405800.8","95","51"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2007-02","2007-Q1","7604205","7060094350","2196728.8","81","38"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2007-03","2007-Q1","9575942","8942815191","2681131.7","99","50"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2007-04","2007-Q2","9427325","8716245719","2533665.7","90","40"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2007-05","2007-Q2","9072481","8332417920","2374578.8","83","58"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2007-06","2007-Q2","8207310","7551181030","2199080.1","92","49"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2007-07","2007-Q3","7542683","6874409625","2039068","90","43"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2007-08","2007-Q3","10262506","9436739750","2666841.4","106","44"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2007-09","2007-Q3","9389204","8713580505","2410915.1","85","47"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2007-10","2007-Q4","11638501","10573251760","3064093.5","96","68"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2007-11","2007-Q4","11643006","10526532893","2958994.8","102","58"
